Order_ID,Date,Product,Category,Quantity,Unit_Price,Discount,Customer_Age,Payment_Method,Store_Location
ORD-102384,5/6/2023,Headphones,Electronics,1,206.55,0,38,Debit Card,Chicago
ORD-107315,Invalid_Date,Headphones,Electronics,7,21.1,0.2,41,Debit Card,Los Angeles
ORD-104312,4/29/2023,Python Guide,Books,6,,0.15,44,Cash,Chicago
ORD-101313,11/29/2023,Mug,Home & Kitchen,2,468.02,0.05,62,Apple Pay,Houston
ORD-103931,3/30/2023,USB-C Cable,Electronics,6,149.55,0,64,Debit Card,phoenix
ORD-106184,4/30/2023,Cookware Set,Home & Kitchen,4,455.36,0.1,47,Cash,Los Angeles
ORD-101592,7/19/2023,Hoodie,Clothing,2,-1,0.2,71,Apple Pay,Los Angeles
ORD-109665,11/20/2023,Python Guide,Books,1,185.17,0,18,,Phoenix
ORD-102163,5/5/2023,Mug,Home & Kitchen,1,300.11,0,38,Credit Card,Chicago
ORD-102397,8/7/2023,History Book,Books,9,413.47,0,50,Apple Pay,Phoenix
ORD-100318,6/15/2023,Mug,Home & Kitchen,4,218,0,39,,Phoenix
ORD-105234,12/27/2023,T-Shirt,Clothing,9,288.61,0.15,29,PayPal,Houston
ORD-105069,10/2/2023,Socks,Clothing,8,119.02,0.1,72,Cash,Online
ORD-104037,1/15/2023,Data Science 101,Books,6,135.1,0.15,18,PayPal,New York
ORD-103021,9/20/2023,Jeans,Clothing,4,448.38,0.05,,Debit Card,Los Angeles
ORD-108229,5/30/2023,Jacket,CLOTHING,9,373.31,0.2,38,PayPal,Online
ORD-105296,9/1/2023,USB-C Cable,Electronics,7,234.54,0.2,42,Cash,Online
ORD-103973,1/9/2023,Shampoo,Beauty,6,327.13,0.2,41,Credit Card,Phoenix
ORD-105371,4/4/2023,History Book,Books,9,108.65,0.1,53,PayPal,Los Angeles
ORD-104134,4/17/2023,Mechanical Keyboard,Electronics,1,454.65,0,51,Credit Card,Los Angeles
ORD-100975,3/4/2023,Monitor,Electronics,7,258.59,0.1,64,Credit Card,Chicago
ORD-107292,7/31/2023,T-Shirt,Clothing,7,374.45,0,51,,Houston
ORD-100955,5/31/2023,Shampoo,Beauty,3,285.47,0.1,57,Credit Card,Chicago
ORD-109584,8/24/2023,History Book,Books,6,206.05,0.05,26,Apple Pay,Chicago
ORD-105017,8/17/2023,Shampoo,Beauty,0,266.43,0.15,72,Cash,Los Angeles
ORD-109897,5/5/2023,Jacket,Clothing,5,233.77,0.1,32,PayPal,New York
ORD-107491,5/4/2023,Socks,Clothing,3,430.77,0.1,38,CASH,Phoenix
ORD-101641,7/9/2023,Jacket,Clothing,6,399.24,0.05,53,Debit Card,Online
ORD-101291,2023-13-45,Mechanical Keyboard,Electronics,2,134.89,0.05,37,Cash,Houston
ORD-101381,1/4/2023,Python Guide,books,5,198.5,0.1,52,Cash,Online
ORD-101934,2/2/2023,History Book,Books,9,366.11,0,39,Debit Card,Los Angeles
ORD-104676,8/30/2023,Blender,Home & Kitchen,1,70.88,0.15,51,PayPal,Houston
ORD-100893,10/23/2023,Perfume,Beauty,9,484.04,0.15,73,PayPal,Online
ORD-107288,7/12/2023,T-Shirt,Clothing,4,297.86,0.2,62,PayPal,Phoenix
ORD-104877,12/2/2023,T-Shirt,Clothing,2,301.07,0.05,66,Cash,Chicago
ORD-107907,5/16/2023,Coffee Maker,Home & Kitchen,7,127.18,0.05,200,Credit Card,Los Angeles
ORD-108195,7/23/2023,Fiction Novel,Books,6,168.51,0.1,32,Credit Card,Chicago
ORD-109657,10/12/2023,Wireless Mouse,Electronics,3,307.6,0,69,PayPal,Online
ORD-102467,8/17/2023,Shampoo,Beauty,3,421.8,0.1,35,Credit Card,Chicago
ORD-107658,9/29/2023,Blender,Home & Kitchen,7,255.09,0.1,43,PayPal,Phoenix
ORD-101914,9/15/2023,Shampoo,Beauty,9,149.75,0.1,63,Credit Card,New York
ORD-102737,9/2/2023,Biography,Books,8,69.7,0.05,18,Debit Card,Chicago
ORD-100727,4/9/2023,History Book,Books,8,292.14,0.15,43,Credit Card,Online
ORD-107215,2/7/2023,Shampoo,Beauty,6,88.94,0.1,63,credit card,Online
ORD-108246,3/25/2023,Air Fryer,Home & Kitchen,4,83.31,0.1,74,,New York
ORD-101797,6/1/2023,Jeans,Clothing,2,325.81,0.2,41,Apple Pay,New York
ORD-103846,5/2/2023,Perfume,Beauty,7,156.05,0.05,33,PayPal,Phoenix
ORD-106403,Invalid_Date,Mug,Home & Kitchen,4,28.38,0.05,57,Debit Card,Phoenix
ORD-100937,9/1/2023,Cookware Set,Home & Kitchen,6,473.84,0.15,150,Debit Card,Los Angeles
ORD-102266,3/4/2023,Shampoo,Beauty,4,364.92,0.05,69,PayPal,new york
ORD-100825,11/13/2023,Hoodie,Clothing,1,250.37,0.2,56,Cash,Chicago
ORD-107275,7/10/2023,Blender,Home & Kitchen,1,85.64,0.05,41,Apple Pay,New York
ORD-101390,12/2/2023,Cookware Set,Home & Kitchen,1,201.41,0.2,52,Apple Pay,Phoenix
ORD-103565,3/1/2023,Mechanical Keyboard,Electronics,6,Unknown,0.2,36,Debit Card,Chicago
ORD-105430,12/1/2023,History Book,Books,8,49.79,0,,Debit Card,New York
ORD-107828,12/19/2023,Cookware Set,Home & Kitchen,5,275.72,0.2,31,Cash,Los Angeles
ORD-105691,6/2/2023,Wireless Mouse,Electronics,7,408.87,0.15,69,Apple Pay,Online
ORD-107879,5/24/2023,Fiction Novel,Books,2,250.17,0.1,18,Debit Card,New York
ORD-101869,11/18/2023,Air Fryer,Home & Kitchen,4,198.09,0,999,PayPal,Online
ORD-108203,2/27/2023,Cookware Set,Home & Kitchen,7,334.73,0,59,Apple Pay,Chicago
ORD-107487,1/18/2023,Mechanical Keyboard,Electronics,4,289.88,0,37,Cash,Online
ORD-100807,5/13/2023,Perfume,Beauty,6,83.95,0,27,PayPal,Phoenix
ORD-104806,3/7/2023,Air Fryer,Home & Kitchen,6,84.38,0.05,23,Credit Card,Los Angeles
ORD-109424,4/21/2023,Cookware Set,Home & Kitchen,5,50000,0.15,69,Apple Pay,Online
ORD-107512,7/4/2023,Hoodie,Clothing,4,312.09,0.2,72,Cash,Houston
ORD-108057,8/22/2023,Monitor,Electronics,1,39.54,,53,Cash,Chicago
ORD-104495,11/15/2023,Moisturizer,Beauty,2,420.1,0.2,56,Apple Pay,Chicago
ORD-102633,1/21/2023,Fiction Novel,Books,6,431.73,0.1,65,Apple Pay,Los Angeles
ORD-109165,12/1/2023,Python Guide,Books,7,72.51,0.2,66,Debit Card,Chicago
ORD-108897,3/19/2023,Python Guide,Books,7,119.48,0.15,58,Apple Pay,Houston
ORD-108624,8/23/2023,Air Fryer,Home & Kitchen,6,422.6,0.05,19,,Phoenix
ORD-107833,9/19/2023,Air Fryer,Home & Kitchen,7,467.08,0.1,42,Debit Card,Online
ORD-104389,3/8/2023,Fiction Novel,Books,7,449.4,0.2,27,Debit Card,Phoenix
ORD-100146,5/20/2023,Jacket,Clothing,8,27.7,0.2,19,Cash,New York
ORD-106468,10/12/2023,Shampoo,Beauty,2,281.31,0,70,PayPal,Chicago
ORD-102034,9/6/2023,Headphones,Electronics,1,461.67,0.15,999,Credit Card,Los Angeles
ORD-109398,6/13/2023,Headphones,Electronics,8,191.08,0.2,31,Debit Card,New York
ORD-101166,8/20/2023,Biography,Books,9,50000,0.1,25,Apple Pay,Chicago
ORD-102051,9/20/2023,Coffee Maker,Home & Kitchen,8,12.35,0,33,Debit Card,Phoenix
ORD-103761,5/13/2023,Air Fryer,Home & Kitchen,4,126.95,0.05,50,Debit Card,Houston
ORD-104436,11/30/2023,Cookware Set,Home & Kitchen,9,306.73,0.05,73,Debit Card,Los Angeles
ORD-103431,8/16/2023,Wireless Mouse,Electronics,9,352.11,0.1,36,Cash,New York
ORD-108191,1/29/2023,Lip Balm,Beauty,7,435.5,0.05,51,Debit Card,New York
ORD-109013,1/21/2023,Hoodie,Clothing,2,419.86,0.05,22,PayPal,New York
ORD-107070,12/3/2023,USB-C Cable,Electronics,5,404.02,0.2,71,Debit Card,Chicago
ORD-104362,2/27/2023,Mechanical Keyboard,electronics,1,371.56,0,30,Cash,Phoenix
ORD-101772,12/9/2023,Moisturizer,Beauty,9,422.05,0.2,150,Apple Pay,Online
ORD-103512,11/27/2023,Headphones,Electronics,7,-5,0.05,74,Cash,Online
ORD-100272,Invalid_Date,Mechanical Keyboard,Electronics,1,59.68,0.05,21,Cash,Online
ORD-108437,8/20/2023,T-Shirt,Clothing,5,279.51,0.2,200,Apple Pay,Houston
ORD-102033,12/28/2023,Air Fryer,Home & Kitchen,9,361.53,0.1,46,Debit Card,New York
ORD-109955,5/14/2023,Socks,Clothing,9,189.54,0.15,74,PayPal,Los Angeles
ORD-103811,6/10/2023,Jeans,Clothing,8,47.6,0,60,Debit Card,Los Angeles
ORD-104347,2/9/2023,Perfume,Beauty,4,498.6,,25,Credit Card,New York
ORD-100546,5/14/2023,Moisturizer,Beauty,9,410.44,0.1,61,Debit Card,Phoenix
ORD-103242,8/22/2023,Monitor,Electronics,2,103.21,0.2,47,Cash,Phoenix
ORD-108931,9/30/2023,Lip Balm,Beauty,1,199.8,0.05,41,PAYPAL,Online
ORD-108503,11/1/2023,T-Shirt,Clothing,8,,0.1,46,Cash,Phoenix
ORD-109784,3/29/2023,Wireless Mouse,Electronics,2,14.25,0.2,54,Cash,Chicago
ORD-107565,2/21/2023,Jeans,Clothing,8,170.67,0.05,32,Credit Card,Los Angeles
ORD-100921,6/5/2023,Fiction Novel,Books,7,8.19,0,33,Credit Card,Phoenix
ORD-109389,7/15/2023,Air Fryer,Home & Kitchen,3,242.38,0.2,66,PayPal,New York
ORD-106641,7/19/2023,Jacket,Clothing,7,331.9,,44,Credit Card,Chicago
ORD-107695,3/9/2023,Blender,Home & Kitchen,-1,468.05,0.15,45,Cash,Online
ORD-108231,3/25/2023,Headphones,Electronics,4,484,0.1,23,Debit Card,Phoenix
ORD-107127,10/30/2023,History Book,Books,7,10.14,0.05,999,Debit Card,Phoenix
ORD-104279,5/20/2023,Data Science 101,Books,1,130.84,0.1,37,Debit Card,New York
ORD-102984,12/19/2023,Moisturizer,Beauty,4,378.46,0,18,apple pay,Houston
ORD-100131,11/7/2023,T-Shirt,Clothing,1,11.77,0.15,34,Debit Card,Phoenix
ORD-107981,6/24/2023,Hoodie,Clothing,4,31.15,0.1,61,PayPal,Chicago
ORD-102668,1/27/2023,Headphones,Electronics,8,301.56,0.15,28,Debit Card,Chicago
ORD-107139,11/26/2023,Mechanical Keyboard,Electronics,5,409.19,0.1,74,PayPal,Los Angeles
ORD-103224,9/11/2023,Lip Balm,Beauty,8,27.62,0.05,52,Debit Card,Los Angeles
ORD-107694,6/30/2023,Shampoo,Beauty,1,148.26,0,29,PayPal,Los Angeles
ORD-105393,5/22/2023,Shampoo,Beauty,5,254.35,0,69,Apple Pay,Online
ORD-100615,12/29/2023,Socks,Clothing,4,54.15,0.1,59,Apple Pay,Chicago
ORD-103161,8/17/2023,Mechanical Keyboard,Electronics,8,94.84,0.05,29,Debit Card,Phoenix
ORD-101467,10/27/2023,Hoodie,Clothing,4,458.33,0.05,61,Debit Card,Chicago
ORD-104498,5/4/2023,Air Fryer,Home & Kitchen,9,330.76,0.15,37,Debit Card,New York
ORD-103043,1/7/2023,Shampoo,Beauty,6,363.34,0.15,21,Cash,Online
ORD-102420,3/6/2023,Jeans,Clothing,8,53.51,0.1,44,Cash,Online
ORD-105086,12/19/2023,Socks,Clothing,9,349.78,0.2,70,PayPal,Phoenix
ORD-103295,9/8/2023,Python Guide,Books,4,37.31,0,32,Debit Card,Chicago
ORD-106738,3/28/2023,Moisturizer,Beauty,8,394.56,0,31,Apple Pay,Phoenix
ORD-101501,3/4/2023,Jeans,Clothing,1,338.34,0.2,35,Debit Card,Chicago
ORD-109019,1/7/2023,Data Science 101,Books,5,6.59,0.05,18,Credit Card,Houston
ORD-101522,4/4/2023,Moisturizer,Beauty,3,323.32,0.2,51,Apple Pay,Phoenix
ORD-109388,3/1/2023,Cookware Set,Home & Kitchen,3,481.61,0,46,Debit Card,Online
ORD-104233,7/11/2023,Sunscreen,Beauty,4,366.03,0,51,Credit Card,Online
ORD-107687,12/3/2023,Python Guide,Books,4,149.61,0.2,39,Apple Pay,Phoenix
ORD-108821,11/14/2023,History Book,Books,1,115.58,0.1,46,Apple Pay,Chicago
ORD-104431,2023-13-45,Coffee Maker,Home & Kitchen,1,498.15,0.15,33,Cash,Phoenix
ORD-100391,3/12/2023,Socks,Clothing,7,264.96,0,59,Apple Pay,Houston
ORD-103818,6/9/2023,Hoodie,Clothing,2,401.97,0.2,50,Apple Pay,Online
ORD-107125,11/18/2023,Monitor,Electronics,1,365.57,0.1,72,Apple Pay,Houston
ORD-105914,11/5/2023,Hoodie,Clothing,1,95.71,0.15,22,Cash,Los Angeles
ORD-108593,9/29/2023,Headphones,Electronics,9,155.27,0.15,49,Debit Card,Phoenix
ORD-104807,4/3/2023,Data Science 101,Books,8,98.16,0.15,39,Debit Card,Chicago
ORD-109221,12/27/2023,Mug,Home & Kitchen,9,419.91,0,68,Apple Pay,Houston
ORD-108239,1/29/2023,T-Shirt,Clothing,1,12.28,0.2,43,PayPal,New York
ORD-108045,1/20/2023,Lip Balm,BEAUTY,9,249.22,0.2,60,PayPal,New York
ORD-102928,9/17/2023,Sunscreen,Beauty,3,426.46,0.15,,Apple Pay,Los Angeles
ORD-103994,10/2/2023,Mechanical Keyboard,Electronics,9,334.36,,20,Apple Pay,Chicago
ORD-109836,6/29/2023,Air Fryer,Home & Kitchen,4,42.13,0.1,69,Debit Card,Los Angeles
ORD-106610,12/3/2023,T-Shirt,Clothing,3,297.23,0.05,36,Apple Pay,Online
ORD-105320,7/4/2023,Air Fryer,Home & Kitchen,3,447.46,0.2,44,Debit Card,Phoenix
ORD-100097,7/11/2023,Blender,Home & Kitchen,4,92.83,0.1,66,Cash,Phoenix
ORD-107120,1/5/2023,Headphones,Electronics,5,498.53,0.15,30,Apple Pay,Online
ORD-102422,Invalid_Date,T-Shirt,Clothing,1,57.93,0.05,22,Debit Card,New York
ORD-105605,1/3/2023,Hoodie,Clothing,3,155.91,0.05,19,Debit Card,Chicago
ORD-101751,1/31/2023,Hoodie,Clothing,2,244.28,0.05,57,,Houston
ORD-109285,5/10/2023,Air Fryer,Home & Kitchen,1,65.46,0.1,54,Cash,Phoenix
ORD-106364,12/28/2023,Wireless Mouse,Electronics,3,237,0.15,35,PayPal,Los Angeles
ORD-100339,6/8/2023,Shampoo,Beauty,1,434.79,0.05,200,Cash,Online
ORD-108408,6/27/2023,Data Science 101,Books,8,289.97,0,,PayPal,Los Angeles
ORD-101342,5/27/2023,Jacket,Clothing,6,231.24,0.15,67,Cash,Online
ORD-109829,11/18/2023,Mug,Home & Kitchen,1,36.01,0.2,59,Apple Pay,Phoenix
ORD-107983,8/16/2023,Wireless Mouse,Electronics,9,456.14,0.15,45,Apple Pay,New York
ORD-103641,12/8/2023,Jacket,Clothing,2,,0.1,36,Debit Card,Houston
ORD-100330,12/14/2023,Sunscreen,Beauty,8,473.94,0.15,64,Debit Card,Los Angeles
ORD-109091,9/29/2023,Jacket,Clothing,5,339.26,0,32,Cash,Chicago
ORD-103005,2/15/2023,T-Shirt,Clothing,7,318.85,0.05,30,Cash,New York
ORD-106961,3/1/2023,Data Science 101,Books,7,124.4,0.05,35,Cash,Houston
ORD-104091,5/31/2023,Python Guide,Books,2,83.72,0.1,66,PayPal,houston
ORD-102323,11/27/2023,Jacket,Clothing,1,322.22,0.2,200,Cash,Online
ORD-106668,7/26/2023,Coffee Maker,Home & Kitchen,6,-1,0,65,Cash,Chicago
ORD-107010,10/15/2023,Mechanical Keyboard,Electronics,9,310.87,0.05,42,Apple Pay,Los Angeles
ORD-104198,11/2/2023,Biography,Books,9,266.08,0,47,Debit Card,New York
ORD-103550,4/28/2023,Air Fryer,Home & Kitchen,8,376.44,0.05,20,Cash,Chicago
ORD-108364,5/21/2023,Socks,Clothing,8,495.15,0,52,PayPal,Houston
ORD-104204,8/14/2023,Mug,Home & Kitchen,6,114.58,0.1,63,Apple Pay,Los Angeles
ORD-109588,1/17/2023,Moisturizer,Beauty,7,202.1,0.1,37,Credit Card,Los Angeles
ORD-109203,7/15/2023,Headphones,Electronics,8,141.4,0.15,62,Cash,New York
ORD-106186,12/24/2023,Air Fryer,Home & Kitchen,4,415.85,0.1,25,Credit Card,New York
ORD-101640,2023-13-45,Lip Balm,Beauty,1,384.34,0.05,28,Credit Card,Los Angeles
ORD-100061,1/17/2023,Coffee Maker,Home & Kitchen,3,385.43,0.15,0,PayPal,Los Angeles
ORD-101241,1/15/2023,Shampoo,Beauty,9,174.71,0.2,67,Apple Pay,Los Angeles
ORD-105761,5/17/2023,Mechanical Keyboard,Electronics,2,209.61,0.05,22,Credit Card,Chicago
ORD-105137,9/27/2023,Jeans,Clothing,9,131.78,0.15,999,Credit Card,Los Angeles
ORD-102344,5/26/2023,Hoodie,Clothing,6,73.88,,63,Apple Pay,Chicago
ORD-102121,10/31/2023,Python Guide,Books,9,290.01,0.15,999,PayPal,Online
ORD-101525,1/16/2023,Sunscreen,Beauty,8,275.72,,69,Credit Card,Online
ORD-107618,1/5/2023,Mechanical Keyboard,ELECTRONICS,1,314.41,0.2,21,Cash,New York
ORD-100154,11/15/2023,History Book,Books,8,437.42,0.2,34,Credit Card,chicago
ORD-100482,3/7/2023,Air Fryer,Home & Kitchen,7,309.41,0,Unknown,Cash,Phoenix
ORD-106123,8/13/2023,History Book,Books,5,218.99,0.05,59,Cash,Los Angeles
ORD-107675,7/27/2023,T-Shirt,Clothing,8,409.56,0.05,52,Cash,Los Angeles
ORD-107102,6/10/2023,USB-C Cable,Electronics,6,301.06,0.1,72,PayPal,Chicago
ORD-101763,3/25/2023,Air Fryer,Home & Kitchen,1,271.15,0,34,Debit Card,Chicago
ORD-108943,7/27/2023,Fiction Novel,Books,8,101.21,0.05,71,Credit Card,Houston
ORD-107716,12/26/2023,Fiction Novel,Books,4,223.94,0.2,45,PayPal,Los Angeles
ORD-109351,8/9/2023,Hoodie,Clothing,8,365.37,0.05,62,Credit Card,Online
ORD-107480,6/25/2023,Air Fryer,Home & Kitchen,7,,0,27,PayPal,Phoenix
ORD-106213,11/23/2023,Jacket,Clothing,5,493.28,0,31,Apple Pay,Online
ORD-104854,10/8/2023,Headphones,Electronics,5,30.23,0.2,55,Credit Card,new york
ORD-102712,1/14/2023,Air Fryer,Home & Kitchen,2,477.77,0.2,70,Cash,Online
ORD-106767,8/14/2023,Python Guide,Books,8,273.15,0.15,,PayPal,New York
ORD-104151,5/10/2023,Wireless Mouse,Electronics,2,13.33,0.2,50,PayPal,los angeles
ORD-101334,7/25/2023,Lip Balm,Beauty,3,155.93,0.15,53,Debit Card,Chicago
ORD-108379,8/10/2023,History Book,Books,9,276.5,0.1,61,Debit Card,Houston
ORD-109667,2023-13-45,Mug,Home & Kitchen,6,299.15,0.1,18,Apple Pay,Houston
ORD-109998,3/19/2023,Jeans,Clothing,5,17.27,0.05,35,Credit Card,Houston
ORD-109392,2/11/2023,T-Shirt,Clothing,8,125.34,0.15,72,Apple Pay,ONLINE
ORD-103851,8/4/2023,Moisturizer,Beauty,9,446.33,0.2,53,PayPal,Los Angeles
ORD-108341,5/20/2023,Jacket,Clothing,6,441.79,0.15,26,Apple Pay,Los Angeles
ORD-104125,1/15/2023,Mechanical Keyboard,Electronics,7,394.46,0,65,Apple Pay,New York
ORD-109231,8/11/2023,Socks,Clothing,2,164.32,0.15,150,Cash,Houston
ORD-104789,6/20/2023,Moisturizer,Beauty,2,9999.99,0.2,35,PayPal,New York
ORD-102867,7/10/2023,T-Shirt,Clothing,1,75.43,0.2,40,Debit Card,Chicago
ORD-101387,11/19/2023,Mug,Home & Kitchen,6,155.53,0.1,29,Cash,Online
ORD-105942,2/17/2023,Socks,Clothing,3,18.83,0.2,65,PayPal,Phoenix
ORD-103068,4/2/2023,Monitor,Electronics,2,104.75,0.1,50,Cash,New York
ORD-109328,4/16/2023,USB-C Cable,Electronics,6,128.58,0.05,39,PAYPAL,Online
ORD-103630,Invalid_Date,Sunscreen,Beauty,8,403.52,0.05,72,Debit Card,Online
ORD-109738,1/16/2023,Headphones,Electronics,3,196.72,0.2,70,Debit Card,New York
ORD-109216,11/5/2023,T-Shirt,Clothing,3,426.54,,74,Debit Card,New York
ORD-103029,1/7/2023,USB-C Cable,Electronics,9,50000,0.2,44,Credit Card,Houston
ORD-102970,5/30/2023,History Book,Books,3,250.28,0.05,40,Apple Pay,Los Angeles
ORD-108647,6/28/2023,Data Science 101,Books,9,425.17,0.2,62,Debit Card,Phoenix
ORD-106137,12/6/2023,Lip Balm,Beauty,4,195.72,0.05,29,Debit Card,Phoenix
ORD-108802,8/1/2023,History Book,Books,7,247.32,0.1,51,PayPal,Phoenix
ORD-104264,12/5/2023,History Book,Books,9,325.54,0,71,Apple Pay,Los Angeles
ORD-100646,7/7/2023,Moisturizer,Beauty,8,468.86,0,18,Credit Card,Los Angeles
ORD-109944,7/5/2023,Monitor,Electronics,2,171.99,0.15,74,Debit Card,Online
ORD-102075,9/29/2023,Moisturizer,Beauty,4,67.47,0.1,70,Credit Card,Online
ORD-100342,8/16/2023,Python Guide,Books,5,200.78,0.05,,Credit Card,Chicago
ORD-108042,9/2/2023,Jacket,Clothing,9,437.09,0.05,58,Credit Card,Online
ORD-101623,10/25/2023,Moisturizer,Beauty,1,348.23,0.15,65,PayPal,Phoenix
ORD-107142,3/17/2023,Perfume,Beauty,5,33.52,0,51,Credit Card,Online
ORD-105797,6/5/2023,Perfume,Beauty,1,484.78,0,74,,New York
ORD-107185,10/5/2023,Wireless Mouse,Electronics,6,-1,0.15,70,Debit Card,New York
ORD-108233,2/27/2023,Mechanical Keyboard,Electronics,4,319.25,0.05,46,Credit Card,Phoenix
ORD-105476,1/15/2023,Hoodie,Clothing,9,434.65,0.05,43,Apple Pay,Chicago
ORD-109527,1/15/2023,Python Guide,Books,2,472.73,0.15,52,Credit Card,New York
ORD-100075,9/19/2023,Headphones,Electronics,5,231.35,0.2,49,Credit Card,Los Angeles
ORD-100714,4/11/2023,Jacket,Clothing,5,9.47,0.15,45,Apple Pay,Houston
ORD-108634,11/10/2023,Moisturizer,Beauty,1,,0.1,46,Apple Pay,Online
ORD-109504,7/22/2023,Headphones,Electronics,6,448.48,0.05,32,Debit Card,Online
ORD-102052,12/9/2023,Data Science 101,Books,1,108.61,0.05,28,Apple Pay,Online
ORD-102542,11/24/2023,Mug,Home & Kitchen,8,468.49,0.05,Unknown,Debit Card,New York
ORD-101302,5/31/2023,Cookware Set,Home & Kitchen,8,176.2,0.15,26,PayPal,New York
ORD-105878,7/27/2023,Lip Balm,Beauty,3,98.01,0,22,Debit Card,Chicago
ORD-107369,5/18/2023,USB-C Cable,Electronics,8,20.9,0.05,53,Credit Card,Los Angeles
ORD-101305,12/21/2023,Headphones,Electronics,7,381.4,0.15,38,Apple Pay,New York
ORD-108429,8/27/2023,Data Science 101,Books,7,9999.99,0.05,52,Debit Card,Los Angeles
ORD-109364,4/17/2023,Hoodie,Clothing,2,398.14,0.2,45,,Los Angeles
ORD-102600,10/24/2023,Python Guide,Books,5,54.12,,67,Credit Card,Online
ORD-102574,10/4/2023,History Book,Books,9,423.32,0.05,56,Cash,Phoenix
ORD-103187,2023-13-45,Python Guide,Books,5,341.54,0.15,72,Cash,Phoenix
ORD-102769,5/22/2023,USB-C Cable,Electronics,7,7.83,0.15,999,Cash,Los Angeles
ORD-104832,9/10/2023,Headphones,ELECTRONICS,2,490.4,0.15,18,Credit Card,Chicago
ORD-104224,3/7/2023,Socks,Clothing,8,470.8,0.05,24,Credit Card,New York
ORD-109940,9/12/2023,Jacket,Clothing,8,23.63,0.2,66,Debit Card,Phoenix
ORD-102107,5/19/2023,Wireless Mouse,Electronics,6,295.96,0.2,29,PayPal,Los Angeles
ORD-102680,1/15/2023,Wireless Mouse,Electronics,9,274.25,0.05,43,PayPal,Houston
ORD-101388,4/13/2023,Python Guide,Books,8,455.32,0.2,58,Cash,Phoenix
ORD-109198,2023-13-45,Mechanical Keyboard,Electronics,7,120.39,0.15,49,Debit Card,Los Angeles
ORD-109950,3/27/2023,Wireless Mouse,Electronics,1,,0.05,70,Apple Pay,Chicago
ORD-107084,10/5/2023,Coffee Maker,Home & Kitchen,5,108.19,0.15,999,PayPal,Los Angeles
ORD-101280,7/31/2023,Python Guide,Books,4,102.79,0.15,46,PayPal,New York
ORD-100805,7/26/2023,USB-C Cable,Electronics,6,19.01,0,72,Credit Card,Los Angeles
ORD-101556,2/28/2023,Biography,Books,2,60.45,0.05,68,Apple Pay,Online
ORD-109769,6/19/2023,Cookware Set,Home & Kitchen,8,-1,0.15,56,Apple Pay,Chicago
ORD-104567,11/26/2023,Fiction Novel,Books,5,465.72,0.1,63,Cash,Los Angeles
ORD-109960,9/4/2023,Shampoo,Beauty,2,430.35,0.15,N/A,Cash,Online
ORD-104842,1/16/2023,Shampoo,Beauty,2,104.18,0.2,30,PayPal,Los Angeles
ORD-103595,7/20/2023,Perfume,Beauty,7,389.99,0.15,43,Credit Card,Online
ORD-106036,11/4/2023,Sunscreen,Beauty,3,415.14,0.1,73,Debit Card,Chicago
ORD-106853,3/16/2023,Coffee Maker,Home & Kitchen,1,309.43,0.1,69,PayPal,Chicago
ORD-108706,5/12/2023,T-Shirt,Clothing,2,164.74,0.15,35,PayPal,Los Angeles
ORD-104178,4/4/2023,History Book,Books,7,285.88,0.05,41,Cash,Los Angeles
ORD-101309,6/8/2023,Shampoo,Beauty,4,420.11,0.2,59,Debit Card,Phoenix
ORD-109107,3/21/2023,Shampoo,Beauty,3,171.13,0.05,150,Debit Card,New York
ORD-103453,Invalid_Date,Lip Balm,Beauty,2,71.11,0.15,50,PayPal,Houston
ORD-103696,9/13/2023,Mechanical Keyboard,Electronics,6,174.09,0,30,Debit Card,Houston
ORD-104243,3/25/2023,Socks,Clothing,6,191.78,0.2,61,PayPal,Los Angeles
ORD-102199,2/13/2023,Biography,Books,3,,0.05,51,Cash,Chicago
ORD-108967,2/8/2023,USB-C Cable,Electronics,1,489.3,0.05,60,PayPal,Houston
ORD-104426,9/20/2023,Jeans,Clothing,4,357.2,0.1,38,Credit Card,New York
ORD-106151,6/10/2023,Biography,Books,-5,51.63,0.15,35,Credit Card,New York
ORD-100944,5/20/2023,Blender,Home & Kitchen,3,127.1,0.05,26,PayPal,Los Angeles
ORD-100823,6/24/2023,Socks,Clothing,3,341.09,0.05,18,Debit Card,Chicago
ORD-105006,6/30/2023,Biography,Books,5,358.81,0,38,Credit Card,New York
ORD-106613,8/3/2023,Perfume,Beauty,2,113.92,0.1,32,PayPal,Chicago
ORD-108357,10/16/2023,Headphones,Electronics,1,12.29,0.05,47,PayPal,Online
ORD-105620,9/29/2023,Mechanical Keyboard,Electronics,9,330.96,0.15,34,Debit Card,Online
ORD-104548,11/21/2023,USB-C Cable,Electronics,4,482.41,0.1,49,Apple Pay,Chicago
ORD-102539,3/24/2023,Blender,Home & Kitchen,9,-5,0.15,21,Credit Card,Houston
ORD-105208,2/10/2023,Socks,Clothing,7,343.66,0.15,19,Credit Card,New York
ORD-109797,12/10/2023,Fiction Novel,Books,7,470.61,0,999,Credit Card,Los Angeles
ORD-109279,2/10/2023,Moisturizer,Beauty,9,365.89,0.05,34,Cash,New York
ORD-103055,2023-13-45,Python Guide,Books,1,172.65,0.2,44,Credit Card,Los Angeles
ORD-103676,8/28/2023,Mug,Home & Kitchen,5,435.67,0.05,36,PayPal,Los Angeles
ORD-107777,9/16/2023,Sunscreen,Beauty,7,333.65,0.1,40,,New York
